ensg_id	gene_symbol	pmtl	version
ENSG00000207862	MIR518B	NA	NA
ENSG00000207629	MIR526A1	NA	NA
ENSG00000207738	MIR520C	NA	NA
ENSG00000283490	MIR518C	NA	NA
ENSG00000283289	MIR524	NA	NA
ENSG00000207734	MIR517A	NA	NA
ENSG00000207981	MIR519D	NA	NA
ENSG00000207549	MIR521-2	NA	NA
ENSG00000251843	RNU6-803P	NA	NA
ENSG00000207735	MIR520D	NA	NA
ENSG00000207837	MIR517B	NA	NA
ENSG00000207799	MIR520G	NA	NA
ENSG00000207925	MIR516B2	NA	NA
ENSG00000211532	MIR526A2	NA	NA
ENSG00000207987	MIR518E	NA	NA
ENSG00000207803	MIR518A1	NA	NA
ENSG00000252734	RNU6-980P	NA	NA
ENSG00000283330	MIR518D	NA	NA
ENSG00000207946	MIR516B1	NA	NA
ENSG00000207699	MIR518A2	NA	NA
ENSG00000207838	MIR517C	NA	NA
ENSG00000207861	MIR520H	NA	NA
ENSG00000252025	RNU6-982P	NA	NA
ENSG00000207634	MIR521-1	NA	NA
ENSG00000252191	RNU6-751P	NA	NA
ENSG00000283685	MIR522	NA	NA
ENSG00000207992	MIR519A1	NA	NA
ENSG00000207979	MIR527	NA	NA
ENSG00000207767	MIR516A1	NA	NA
ENSG00000221548	MIR1283-2	NA	NA
ENSG00000252063	RNU6-1041P	NA	NA
ENSG00000207620	MIR516A2	NA	NA
ENSG00000269842	ENSG00000269842	NA	NA
ENSG00000284362	MIR519A2	NA	NA
ENSG00000252979	RNU6-165P	NA	NA
ENSG00000237589	HMGN1P32	NA	NA
ENSG00000229000	SEPTIN7P8	NA	NA
ENSG00000238150	ENSG00000238150	NA	NA
ENSG00000269877	ENSG00000269877	NA	NA
ENSG00000199031	MIR371A	NA	NA
ENSG00000284568	MIR371B	NA	NA
ENSG00000199095	MIR372	NA	NA
ENSG00000199143	MIR373	NA	NA
ENSG00000269564	ENSG00000269564	NA	NA
ENSG00000142405	NLRP12	NA	NA
ENSG00000228323	MYADM-AS1	NA	NA
ENSG00000179820	MYADM	NA	NA
ENSG00000232220	ENSG00000232220	NA	NA
ENSG00000126583	PRKCG	NA	NA
ENSG00000105605	CACNG7	NA	NA
ENSG00000142408	CACNG8	NA	NA
ENSG00000284583	MIR935	NA	NA
ENSG00000130433	CACNG6	NA	NA
ENSG00000276206	ENSG00000276206	NA	NA
ENSG00000189068	VSTM1	NA	NA
ENSG00000248385	TARM1	NA	NA
ENSG00000170909	OSCAR	NA	NA
ENSG00000170906	NDUFA3	NA	NA
ENSG00000105619	TFPT	NA	NA
ENSG00000105618	PRPF31	NA	NA
ENSG00000237017	ENSG00000237017	NA	NA
ENSG00000088038	CNOT3	NA	NA
ENSG00000105617	LENG1	NA	NA
ENSG00000167608	TMC4	NA	NA
ENSG00000125505	MBOAT7	NA	NA
ENSG00000170892	TSEN34	NA	NA
ENSG00000223660	ENSG00000223660	NA	NA
ENSG00000170889	RPS9	NA	NA
ENSG00000224579	ENSG00000224579	NA	NA
ENSG00000204577	LILRB3	NA	NA
ENSG00000269524	ENSG00000269524	NA	NA
ENSG00000235081	ENSG00000235081	NA	NA
ENSG00000244482	LILRA6	NA	NA
ENSG00000249189	ENSG00000249189	NA	NA
ENSG00000105609	LILRB5	NA	NA
ENSG00000212314	RNU6-1307P	NA	NA
ENSG00000240296	ENSG00000240296	NA	NA
ENSG00000131042	LILRB2	NA	NA
ENSG00000264703	MIR4752	NA	NA
ENSG00000240197	ENSG00000240197	NA	NA
ENSG00000276758	ENSG00000276758	NA	NA
ENSG00000251431	ENSG00000251431	NA	NA
ENSG00000234436	ENSG00000234436	NA	NA
ENSG00000187116	LILRA5	NA	NA
ENSG00000275210	ENSG00000275210	NA	NA
ENSG00000249654	VN1R104P	NA	NA
ENSG00000250507	ENSG00000250507	NA	NA
ENSG00000239961	LILRA4	NA	NA
ENSG00000167613	LAIR1	NA	NA
ENSG00000288742	ENSG00000288742	NA	NA
ENSG00000237955	ENSG00000237955	NA	NA
ENSG00000167614	TTYH1	NA	NA
ENSG00000227407	ENSG00000227407	NA	NA
ENSG00000268496	ENSG00000268496	NA	NA
ENSG00000269873	ENSG00000269873	NA	NA
ENSG00000267838	ENSG00000267838	NA	NA
ENSG00000226696	LENG8-AS1	NA	NA
ENSG00000235681	ENSG00000235681	NA	NA
ENSG00000167615	LENG8	NA	NA
ENSG00000275183	LENG9	NA	NA
ENSG00000167617	CDC42EP5	NA	NA
ENSG00000167618	LAIR2	NA	NA
ENSG00000213016	ENSG00000213016	NA	NA
ENSG00000104970	KIR3DX1	NA	NA
ENSG00000235181	ENSG00000235181	NA	NA
ENSG00000239998	LILRA2	NA	NA
ENSG00000269271	ENSG00000269271	NA	NA
ENSG00000104974	LILRA1	NA	NA
ENSG00000238094	ENSG00000238094	NA	NA
ENSG00000104972	LILRB1	NA	NA
ENSG00000224730	LILRB1-AS1	NA	NA
ENSG00000186818	LILRB4	NA	NA
ENSG00000277636	MIR8061	NA	NA
ENSG00000242856	VN1R105P	NA	NA
ENSG00000237323	ENSG00000237323	NA	NA
ENSG00000225370	ENSG00000225370	NA	NA
ENSG00000186152	LILRP1	NA	NA
ENSG00000228790	ENSG00000228790	NA	NA
ENSG00000170858	LILRP2	NA	NA
ENSG00000242019	KIR3DL3	NA	NA
ENSG00000215765	ENSG00000215765	NA	NA
ENSG00000243772	KIR2DL3	NA	NA
ENSG00000242473	KIR2DP1	NA	NA
ENSG00000125498	KIR2DL1	NA	NA
ENSG00000264257	KIR3DP1	NA	NA
ENSG00000189013	KIR2DL4	NA	NA
ENSG00000167633	KIR3DL1	NA	NA
ENSG00000221957	KIR2DS4	NA	NA
ENSG00000240403	KIR3DL2	NA	NA
ENSG00000199308	RNU6-222P	NA	NA
ENSG00000186431	FCAR	NA	NA
ENSG00000268734	ENSG00000268734	NA	NA
ENSG00000189430	NCR1	NA	NA
ENSG00000167634	NLRP7	NA	NA
ENSG00000275012	ENSG00000275012	NA	NA
ENSG00000022556	NLRP2	NA	NA
ENSG00000243494	ENSG00000243494	NA	NA
ENSG00000267265	GP6-AS1	NA	NA
ENSG00000088053	GP6	NA	NA
ENSG00000267149	ENSG00000267149	NA	NA
ENSG00000160439	RDH13	NA	NA
ENSG00000131037	EPS8L1	NA	NA
ENSG00000125503	PPP1R12C	NA	NA
ENSG00000287170	ENSG00000287170	NA	NA
ENSG00000267507	ENSG00000267507	NA	NA
ENSG00000275863	MIR7975	NA	NA
ENSG00000105048	TNNT1	NA	NA
ENSG00000129991	TNNI3	NA	NA
ENSG00000267110	ENSG00000267110	NA	NA
ENSG00000167646	DNAAF3	NA	NA
ENSG00000267577	DNAAF3-AS1	NA	NA
ENSG00000239137	ENSG00000239137	NA	NA
ENSG00000129990	SYT5	NA	NA
ENSG00000080031	PTPRH	NA	NA
ENSG00000286230	ENSG00000286230	NA	NA
ENSG00000267649	ENSG00000267649	NA	NA
ENSG00000180089	TMEM86B	NA	NA
ENSG00000276570	ENSG00000276570	NA	NA
ENSG00000105063	PPP6R1	NA	NA
ENSG00000275519	MIR6804	NA	NA
ENSG00000278328	MIR6802	NA	NA
ENSG00000278264	MIR6803	NA	NA
ENSG00000133265	HSPBP1	NA	NA
ENSG00000160469	BRSK1	NA	NA
ENSG00000268729	ENSG00000268729	NA	NA
ENSG00000180061	TMEM150B	NA	NA
ENSG00000276831	ENSG00000276831	NA	NA
ENSG00000133247	KMT5C	NA	NA
ENSG00000160471	COX6B2	NA	NA
ENSG00000267706	ENSG00000267706	NA	NA
ENSG00000180043	FAM71E2	NA	NA
ENSG00000095752	IL11	NA	NA
ENSG00000160472	TMEM190	NA	NA
ENSG00000269275	ENSG00000269275	NA	NA
ENSG00000233493	TMEM238	NA	NA
ENSG00000108107	RPL28	NA	NA
ENSG00000284029	MIR6805	NA	NA
ENSG00000108106	UBE2S	NA	NA
ENSG00000187902	SHISA7	NA	NA
ENSG00000063241	ISOC2	NA	NA
ENSG00000283567	C19orf85	NA	NA
ENSG00000279063	ENSG00000279063	NA	NA
ENSG00000269859	ZNF628-DT	NA	NA
ENSG00000197483	ZNF628	NA	NA
ENSG00000090971	NAT14	NA	NA
ENSG00000179954	SSC5D	NA	NA
ENSG00000187550	SBK2	NA	NA
ENSG00000231274	SBK3	NA	NA
ENSG00000218891	ZNF579	NA	NA
ENSG00000179943	FIZ1	NA	NA
ENSG00000171443	ZNF524	NA	NA
ENSG00000261221	ZNF865	NA	NA
ENSG00000276488	ENSG00000276488	NA	NA
ENSG00000179922	ZNF784	NA	NA
ENSG00000213015	ZNF580	NA	NA
ENSG00000171425	ZNF581	NA	NA
ENSG00000173581	CCDC106	NA	NA
ENSG00000063244	U2AF2	NA	NA
ENSG00000267523	ENSG00000267523	NA	NA
ENSG00000267096	ENSG00000267096	NA	NA
ENSG00000063245	EPN1	NA	NA
ENSG00000267117	ENSG00000267117	NA	NA
ENSG00000267689	ENSG00000267689	NA	NA
ENSG00000268593	ENSG00000268593	NA	NA
ENSG00000185792	NLRP9	NA	NA
ENSG00000222524	RN7SKP109	NA	NA
ENSG00000223638	RFPL4A	NA	NA
ENSG00000229292	RFPL4AL1	NA	NA
ENSG00000255238	RFPL4AP1	NA	NA
ENSG00000179873	NLRP11	NA	NA
ENSG00000160505	NLRP4	NA	NA
ENSG00000173572	NLRP13	NA	NA
ENSG00000179709	NLRP8	NA	NA
ENSG00000171487	NLRP5	NA	NA
ENSG00000267522	LINC01864	NA	NA
ENSG00000142409	ZNF787	NA	NA
ENSG00000223060	Y_RNA	NA	NA
ENSG00000279959	ENSG00000279959	NA	NA
ENSG00000167685	ZNF444	NA	NA
ENSG00000279794	ENSG00000279794	NA	NA
ENSG00000197487	GALP	NA	NA
ENSG00000197213	ZSCAN5B	NA	NA
ENSG00000204532	ZSCAN5C	NA	NA
ENSG00000242411	ENSG00000242411	NA	NA
ENSG00000131848	ZSCAN5A	NA	NA
ENSG00000267908	ZSCAN5DP	NA	NA
ENSG00000267710	EDDM13	NA	NA
ENSG00000267298	ENSG00000267298	NA	NA
ENSG00000267549	ZSCAN5A-AS1	NA	NA
ENSG00000200646	Y_RNA	NA	NA
ENSG00000213014	VN2R17P	NA	NA
ENSG00000266907	ENSG00000266907	NA	NA
ENSG00000267145	ENSG00000267145	NA	NA
ENSG00000266932	ENSG00000266932	NA	NA
ENSG00000267429	ENSG00000267429	NA	NA
ENSG00000267606	ENSG00000267606	NA	NA
ENSG00000240225	ZNF542P	NA	NA
ENSG00000018869	ZNF582	NA	NA
ENSG00000285996	ENSG00000285996	NA	NA
ENSG00000267781	SLC25A36P1	NA	NA
ENSG00000267192	ENSG00000267192	NA	NA
ENSG00000267454	ZNF582-DT	NA	NA
ENSG00000198440	ZNF583	NA	NA
ENSG00000198046	ZNF667	NA	NA
ENSG00000166770	ZNF667-AS1	NA	NA
ENSG00000279405	ENSG00000279405	NA	NA
ENSG00000276578	ENSG00000276578	NA	NA
ENSG00000196263	ZNF471	NA	NA
ENSG00000267224	ENSG00000267224	NA	NA
ENSG00000267421	ZFP28-DT	NA	NA
ENSG00000196867	ZFP28	NA	NA
ENSG00000269696	ZNF470-DT	NA	NA
ENSG00000197016	ZNF470	NA	NA
ENSG00000268847	SIGLEC31P	NA	NA
ENSG00000197951	ZNF71	NA	NA
ENSG00000269793	ZIM2-AS1	NA	NA
ENSG00000268182	SMIM17	NA	NA
ENSG00000127903	ZNF835	NA	NA
ENSG00000286125	ENSG00000286125	NA	NA
ENSG00000268067	OR5AH1P	NA	NA
ENSG00000269699	ZIM2	NA	NA
ENSG00000268407	ENSG00000268407	NA	NA
ENSG00000198300	PEG3	NA	NA
ENSG00000268654	MIMT1	NA	NA
ENSG00000274777	ENSG00000274777	NA	NA
ENSG00000269786	ENSG00000269786	NA	NA
ENSG00000268483	RPL7AP69	NA	NA
ENSG00000274219	ENSG00000274219	NA	NA
ENSG00000131864	USP29	NA	NA
ENSG00000141946	ZIM3	NA	NA
ENSG00000270293	ENSG00000270293	NA	NA
ENSG00000270790	ENSG00000270790	NA	NA
ENSG00000258873	DUXA	NA	NA
ENSG00000268379	ENSG00000268379	NA	NA
ENSG00000083844	ZNF264	NA	NA
ENSG00000105146	AURKC	NA	NA
ENSG00000204524	ZNF805	NA	NA
ENSG00000268713	ENSG00000268713	NA	NA
ENSG00000267871	ZNF460-AS1	NA	NA
ENSG00000197714	ZNF460	NA	NA
ENSG00000279541	ENSG00000279541	NA	NA
ENSG00000288899	ENSG00000288899	NA	NA
ENSG00000268205	ENSG00000268205	NA	NA
ENSG00000268723	ENSG00000268723	NA	NA
ENSG00000178229	ZNF543	NA	NA
ENSG00000268678	ENSG00000268678	NA	NA
ENSG00000131845	ZNF304	NA	NA
ENSG00000152433	ZNF547	NA	NA
ENSG00000256060	TRAPPC2B	NA	NA
ENSG00000268133	ENSG00000268133	NA	NA
ENSG00000188785	ZNF548	NA	NA
ENSG00000269533	ENSG00000269533	NA	NA
ENSG00000268533	ENSG00000268533	NA	NA
ENSG00000186272	ZNF17	NA	NA
ENSG00000186230	ZNF749	NA	NA
ENSG00000268163	ENSG00000268163	NA	NA
ENSG00000276449	ENSG00000276449	NA	NA
ENSG00000178201	VN1R1	NA	NA
ENSG00000268545	VN1R107P	NA	NA
ENSG00000197128	ZNF772	NA	NA
ENSG00000268266	ENSG00000268266	NA	NA
ENSG00000105136	ZNF419	NA	NA
ENSG00000268107	ENSG00000268107	NA	NA
ENSG00000152439	ZNF773	NA	NA
ENSG00000121406	ZNF549	NA	NA
ENSG00000251369	ZNF550	NA	NA
ENSG00000083817	ZNF416	NA	NA
ENSG00000171649	ZIK1	NA	NA
ENSG00000183647	ZNF530	NA	NA
ENSG00000213762	ZNF134	NA	NA
ENSG00000268392	ENSG00000268392	NA	NA
ENSG00000121417	ZNF211	NA	NA
ENSG00000269097	TPRG1LP1	NA	NA
ENSG00000180532	ZSCAN4	NA	NA
ENSG00000204519	ZNF551	NA	NA
ENSG00000269026	ENSG00000269026	NA	NA
ENSG00000179909	ZNF154	NA	NA
ENSG00000083814	ZNF671	NA	NA
ENSG00000152443	ZNF776	NA	NA
ENSG00000083828	ZNF586	NA	NA
ENSG00000178935	ZNF552	NA	NA
ENSG00000268750	ENSG00000268750	NA	NA
ENSG00000269343	ZNF587B	NA	NA
ENSG00000269304	FKBP1AP1	NA	NA
ENSG00000204514	ZNF814	NA	NA
ENSG00000198466	ZNF587	NA	NA
ENSG00000269867	ENSG00000269867	NA	NA
ENSG00000270804	ENSG00000270804	NA	NA
ENSG00000269476	ENSG00000269476	NA	NA
ENSG00000173480	ZNF417	NA	NA
ENSG00000196724	ZNF418	NA	NA
ENSG00000152454	ZNF256	NA	NA
ENSG00000243234	ENSG00000243234	NA	NA
ENSG00000177025	C19orf18	NA	NA
ENSG00000166704	ZNF606	NA	NA
ENSG00000176593	ENSG00000176593	NA	NA
ENSG00000235974	VN2R19P	NA	NA
ENSG00000286949	ENSG00000286949	NA	NA
ENSG00000152467	ZSCAN1	NA	NA
ENSG00000268660	LETM1P2	NA	NA
ENSG00000270837	HNRNPDLP4	NA	NA
ENSG00000288830	ENSG00000288830	NA	NA
ENSG00000176293	ZNF135	NA	NA
ENSG00000243642	RN7SL526P	NA	NA
ENSG00000121413	ZSCAN18	NA	NA
ENSG00000181894	ZNF329	NA	NA
ENSG00000268293	ENSG00000268293	NA	NA
ENSG00000286632	ENSG00000286632	NA	NA
ENSG00000269236	ENSG00000269236	NA	NA
ENSG00000171606	ZNF274	NA	NA
ENSG00000213013	RPS15AP36	NA	NA
ENSG00000268866	ENSG00000268866	NA	NA
ENSG00000198131	ZNF544	NA	NA
ENSG00000283515	ENSG00000283515	NA	NA
ENSG00000268516	ZNF8-DT	NA	NA
ENSG00000268201	ENSG00000268201	NA	NA
ENSG00000278129	ZNF8	NA	NA
ENSG00000267216	ZNF8-ERVK3-1	NA	NA
ENSG00000142396	ERVK3-1	NA	NA
ENSG00000283103	ENSG00000283103	NA	NA
ENSG00000269794	ENSG00000269794	NA	NA
ENSG00000182318	ZSCAN22	NA	NA
ENSG00000277588	MIR6806	NA	NA
ENSG00000121410	A1BG	NA	NA
ENSG00000268230	ENSG00000268230	NA	NA
ENSG00000268895	A1BG-AS1	NA	NA
ENSG00000279611	ENSG00000279611	NA	NA
ENSG00000174586	ZNF497	NA	NA
ENSG00000268049	ENSG00000268049	NA	NA
ENSG00000269054	ZNF497-AS1	NA	NA
ENSG00000252211	RNA5SP473	NA	NA
ENSG00000152475	ZNF837	NA	NA
ENSG00000083845	RPS5	NA	NA
ENSG00000266640	MIR4754	NA	NA
ENSG00000269855	RNF225	NA	NA
ENSG00000268307	LINC02560	NA	NA
ENSG00000171574	ZNF584	NA	NA
ENSG00000232098	ENSG00000232098	NA	NA
ENSG00000268543	ENSG00000268543	NA	NA
ENSG00000268912	ENSG00000268912	NA	NA
ENSG00000131849	ZNF132	NA	NA
ENSG00000269473	ZNF132-DT	NA	NA
ENSG00000249471	ZNF324B	NA	NA
ENSG00000083812	ZNF324	NA	NA
ENSG00000083838	ZNF446	NA	NA
ENSG00000269106	ENSG00000269106	NA	NA
ENSG00000083807	SLC27A5	NA	NA
ENSG00000252334	RNU6-1337P	NA	NA
ENSG00000265272	RN7SL693P	NA	NA
ENSG00000273901	ENSG00000273901	NA	NA
ENSG00000119574	ZBTB45	NA	NA
ENSG00000264910	RN7SL525P	NA	NA
ENSG00000130726	TRIM28	NA	NA
ENSG00000275924	MIR6807	NA	NA
ENSG00000130724	CHMP2A	NA	NA
ENSG00000130725	UBE2M	NA	NA
ENSG00000267858	MZF1-AS1	NA	NA
ENSG00000099326	MZF1	NA	NA
ENSG00000213753	CENPBD1P1	NA	NA
ENSG00000286104	ENSG00000286104	NA	NA
ENSG00000269032	ENSG00000269032	NA	NA
ENSG00000269600	ENSG00000269600	NA	NA
ENSG00000178591	DEFB125	NA	NA
ENSG00000125788	DEFB126	NA	NA
ENSG00000088782	DEFB127	NA	NA
ENSG00000185982	DEFB128	NA	NA
ENSG00000125903	DEFB129	NA	NA
ENSG00000186458	DEFB132	NA	NA
ENSG00000272874	ENSG00000272874	NA	NA
ENSG00000196476	C20orf96	NA	NA
ENSG00000247315	ZCCHC3	NA	NA
ENSG00000286158	ENSG00000286158	NA	NA
ENSG00000225377	NRSN2-AS1	NA	NA
ENSG00000177732	SOX12	NA	NA
ENSG00000125841	NRSN2	NA	NA
ENSG00000101255	TRIB3	NA	NA
ENSG00000125826	RBCK1	NA	NA
ENSG00000125875	TBC1D20	NA	NA
ENSG00000206797	Y_RNA	NA	NA
ENSG00000101266	CSNK2A1	Relevant Molecular Target	PMTL version 3.1
ENSG00000125878	TCF15	NA	NA
ENSG00000271303	SRXN1	NA	NA
ENSG00000270299	ENSG00000270299	NA	NA
ENSG00000215397	SCRT2	NA	NA
ENSG00000101276	SLC52A3	NA	NA
ENSG00000125898	FAM110A	NA	NA
ENSG00000101278	RPS10P5	NA	NA
ENSG00000101280	ANGPT4	NA	NA
ENSG00000101282	RSPO4	NA	NA
ENSG00000286787	ENSG00000286787	NA	NA
ENSG00000125818	PSMF1	Relevant Molecular Target	PMTL version 3.1
ENSG00000215388	ACTG1P3	NA	NA
ENSG00000125895	TMEM74B	NA	NA
ENSG00000274269	ENSG00000274269	NA	NA
ENSG00000215595	C20orf202	NA	NA
ENSG00000244588	RAD21L1	NA	NA
ENSG00000101298	SNPH	NA	NA
ENSG00000125775	SDCBP2	NA	NA
ENSG00000274322	ENSG00000274322	NA	NA
ENSG00000280162	ENSG00000280162	NA	NA
ENSG00000234684	SDCBP2-AS1	NA	NA
ENSG00000229728	ENSG00000229728	NA	NA
ENSG00000088832	FKBP1A	NA	NA
ENSG00000284436	MIR6869	NA	NA
ENSG00000088833	NSFL1C	NA	NA
ENSG00000196209	SIRPB2	NA	NA
ENSG00000242324	ENSG00000242324	NA	NA
ENSG00000252103	RNU6-917P	NA	NA
ENSG00000125900	SIRPD	NA	NA
ENSG00000260861	ENSG00000260861	NA	NA
ENSG00000101307	SIRPB1	NA	NA
ENSG00000271523	ENSG00000271523	NA	NA
ENSG00000089012	SIRPG	NA	NA
ENSG00000237914	SIRPG-AS1	NA	NA
ENSG00000223750	SIRPB3P	NA	NA
ENSG00000242348	RN7SL561P	NA	NA
ENSG00000236550	ENSG00000236550	NA	NA
ENSG00000234282	ENSG00000234282	NA	NA
ENSG00000286288	ENSG00000286288	NA	NA
ENSG00000271461	CKAP2LP1	NA	NA
ENSG00000232528	ENSG00000232528	NA	NA
ENSG00000276649	ENSG00000276649	NA	NA
ENSG00000198053	SIRPA	NA	NA
ENSG00000233896	PDYN-AS1	NA	NA
ENSG00000101327	PDYN	NA	NA
ENSG00000227663	RPL7P2	NA	NA
ENSG00000125834	STK35	NA	NA
ENSG00000286108	ENSG00000286108	NA	NA
ENSG00000287213	ENSG00000287213	NA	NA
ENSG00000287561	ENSG00000287561	NA	NA
ENSG00000226644	ENSG00000226644	NA	NA
ENSG00000286022	ENSG00000286022	NA	NA
ENSG00000125780	TGM3	NA	NA
ENSG00000166948	TGM6	NA	NA
ENSG00000207305	Y_RNA	NA	NA
ENSG00000125835	SNRPB	NA	NA
ENSG00000256566	ENSG00000256566	NA	NA
ENSG00000088876	ZNF343	NA	NA
ENSG00000149488	TMC2	NA	NA
ENSG00000101361	NOP56	NA	NA
ENSG00000284481	MIR1292	NA	NA
ENSG00000221116	SNORD110	NA	NA
ENSG00000271798	SNORA51	NA	NA
ENSG00000212498	SNORD86	NA	NA
ENSG00000229686	SNORD56	NA	NA
ENSG00000226572	SNORD57	NA	NA
ENSG00000101365	IDH3B	NA	NA
ENSG00000228293	ENSG00000228293	NA	NA
ENSG00000088881	EBF4	NA	NA
ENSG00000226217	RPL19P1	NA	NA
ENSG00000088882	CPXM1	NA	NA
ENSG00000241690	ENSG00000241690	NA	NA
ENSG00000258713	C20orf141	NA	NA
ENSG00000198326	TMEM239	NA	NA
ENSG00000132635	PCED1A	NA	NA
ENSG00000215305	VPS16	NA	NA
ENSG00000132670	PTPRA	NA	NA
ENSG00000125787	GNRH2	NA	NA
ENSG00000125901	MRPS26	NA	NA
ENSG00000101405	OXT	NA	NA
ENSG00000101200	AVP	NA	NA
ENSG00000263905	RN7SL555P	NA	NA
ENSG00000235958	UBOX5-AS1	NA	NA
ENSG00000185019	UBOX5	NA	NA
ENSG00000215251	FASTKD5	NA	NA
ENSG00000088899	LZTS3	NA	NA
ENSG00000289183	ENSG00000289183	NA	NA
ENSG00000198171	DDRGK1	NA	NA
ENSG00000289494	ENSG00000289494	NA	NA
ENSG00000125877	ITPA	NA	NA
ENSG00000088836	SLC4A11	NA	NA
ENSG00000277287	ENSG00000277287	NA	NA
ENSG00000088854	DNAAF9	NA	NA
ENSG00000201294	RNU6-1019P	NA	NA
ENSG00000226632	UBE2V1P1	NA	NA
ENSG00000201346	U3	NA	NA
ENSG00000288577	ENSG00000288577	NA	NA
ENSG00000225116	ENSG00000225116	NA	NA
ENSG00000088812	ATRN	NA	NA
ENSG00000230568	SF3A3P1	NA	NA
ENSG00000125861	GFRA4	NA	NA
ENSG00000149451	ADAM33	NA	NA
ENSG00000088827	SIGLEC1	NA	NA
ENSG00000132622	HSPA12B	NA	NA
ENSG00000101220	C20orf27	NA	NA
ENSG00000101222	SPEF1	NA	NA
ENSG00000125817	CENPB	NA	NA
ENSG00000101224	CDC25B	NA	NA
ENSG00000275491	LINC01730	NA	NA
ENSG00000274949	ENSG00000274949	NA	NA
ENSG00000125843	AP5S1	NA	NA
ENSG00000088888	MAVS	NA	NA
ENSG00000229539	PANK2-AS1	NA	NA
ENSG00000125779	PANK2	NA	NA
ENSG00000199024	MIR103A2	NA	NA
ENSG00000283320	MIR103B2	NA	NA
ENSG00000275582	ENSG00000275582	NA	NA
ENSG00000101236	RNF24	NA	NA
ENSG00000226608	FTLP3	NA	NA
ENSG00000215063	RPL21P2	NA	NA
ENSG00000205300	ENSG00000205300	NA	NA
ENSG00000088826	SMOX	NA	NA
ENSG00000230176	LINC01433	NA	NA
ENSG00000171873	ADRA1D	NA	NA
ENSG00000236387	ENSG00000236387	NA	NA
ENSG00000238282	ENSG00000238282	NA	NA
ENSG00000228210	ENSG00000228210	NA	NA
ENSG00000226948	RPS4XP2	NA	NA
ENSG00000171867	PRNP	NA	NA
ENSG00000171864	PRND	NA	NA
ENSG00000180259	PRNT	NA	NA
ENSG00000231071	IDI1P3	NA	NA
ENSG00000278595	ENSG00000278595	NA	NA
ENSG00000101265	RASSF2	NA	NA
ENSG00000089057	SLC23A2	NA	NA
ENSG00000252096	ENSG00000252096	NA	NA
ENSG00000234573	ENSG00000234573	NA	NA
ENSG00000277087	ENSG00000277087	NA	NA
ENSG00000276768	ENSG00000276768	NA	NA
ENSG00000278816	ENSG00000278816	NA	NA
ENSG00000277425	ENSG00000277425	NA	NA
ENSG00000089063	TMEM230	NA	NA
ENSG00000212536	RNA5SP474	NA	NA
ENSG00000252367	Y_RNA	NA	NA
ENSG00000132646	PCNA	NA	NA
ENSG00000212517	ENSG00000212517	NA	NA
ENSG00000101290	CDS2	NA	NA
ENSG00000225022	UBE2D3P1	NA	NA
ENSG00000101292	PROKR2	NA	NA
ENSG00000266908	ENSG00000266908	NA	NA
ENSG00000200313	RNA5-8SP7	NA	NA
ENSG00000276688	ENSG00000276688	NA	NA
ENSG00000226995	LINC00658	NA	NA
ENSG00000230563	ENSG00000230563	NA	NA
ENSG00000205181	LINC00654	NA	NA
ENSG00000225640	LINC01729	NA	NA
ENSG00000225831	RPS18P1	NA	NA
ENSG00000235820	ENSG00000235820	NA	NA
ENSG00000125772	GPCPD1	NA	NA
ENSG00000233578	EIF4EP1	NA	NA
ENSG00000171984	SHLD1	NA	NA
ENSG00000202380	RNU1-55P	NA	NA
ENSG00000089199	CHGB	NA	NA
ENSG00000215589	KANK1P1	NA	NA
ENSG00000089195	TRMT6	NA	NA
ENSG00000125885	MCM8	NA	NA
ENSG00000286235	ENSG00000286235	NA	NA
ENSG00000207380	Y_RNA	NA	NA
ENSG00000231961	ENSG00000231961	NA	NA
ENSG00000278719	MCM8-AS1	NA	NA
ENSG00000275632	ENSG00000275632	NA	NA
ENSG00000263755	RN7SL498P	NA	NA
ENSG00000088766	CRLS1	NA	NA
ENSG00000125872	LRRN4	NA	NA
ENSG00000278192	ENSG00000278192	NA	NA
ENSG00000101311	FERMT1	NA	NA
ENSG00000233402	TARDBPP1	NA	NA
ENSG00000234241	ENSG00000234241	NA	NA
ENSG00000271565	ENSG00000271565	NA	NA
ENSG00000276915	ENSG00000276915	NA	NA
ENSG00000229876	CASC20	NA	NA
ENSG00000228482	LINC01713	NA	NA
ENSG00000125845	BMP2	NA	NA
ENSG00000232271	ENSG00000232271	NA	NA
ENSG00000228888	LINC01428	NA	NA
ENSG00000238102	ENSG00000238102	NA	NA
ENSG00000261249	LINC01751	NA	NA
ENSG00000224711	LINC01706	NA	NA
ENSG00000278159	MIR8062	NA	NA
ENSG00000240584	RN7SL547P	NA	NA
ENSG00000215586	ENSG00000215586	NA	NA
ENSG00000277315	ENSG00000277315	NA	NA
ENSG00000101323	HAO1	NA	NA
ENSG00000125827	TMX4	NA	NA
ENSG00000229766	ENSG00000229766	NA	NA
ENSG00000182621	PLCB1	NA	NA
ENSG00000226262	PHKBP1	NA	NA
ENSG00000225479	PLCB1-IT1	NA	NA
ENSG00000201348	RNU105B	NA	NA
ENSG00000228438	ENSG00000228438	NA	NA
ENSG00000276385	ENSG00000276385	NA	NA
ENSG00000275222	Metazoa_SRP	NA	NA
ENSG00000101333	PLCB4	NA	NA
ENSG00000225988	LAMP5-AS1	NA	NA
ENSG00000125869	LAMP5	NA	NA
